Year: 2003  Month: 12  ID: PGN  ARGOS: 21357  Name: Pegasus North       
Lat: 77.95S  Lon: 166.51E  Elev:    8m
2003 335 12  1 0000   -2.9  991.1   24.2  172.0   94.5  444.0
2003 335 12  1 0100   -2.5  991.9   20.7  176.0   91.0  444.0
2003 335 12  1 0200   -3.4  990.4   21.6  184.0  444.0  444.0
2003 335 12  1 0300   -3.9  990.4   16.6  173.0  444.0  444.0
2003 335 12  1 0400   -3.4  990.8   16.6  179.0  444.0  444.0
2003 335 12  1 0500   -3.5  990.3   18.5  180.0  444.0  444.0
2003 335 12  1 0600   -3.4  990.0   13.3  184.0  444.0  444.0
2003 335 12  1 0700  444.0  444.0  444.0  444.0  444.0  444.0
2003 335 12  1 0800   -3.2  990.7   11.5  190.0  444.0  444.0
2003 335 12  1 0900   -3.2  990.3   17.0  180.0  444.0  444.0
2003 335 12  1 1000   -3.1  989.8   17.0  170.0  444.0  444.0
2003 335 12  1 1100   -3.4  991.0   11.3  166.0  444.0  444.0
2003 335 12  1 1200   -3.4  989.7   21.4  160.0  444.0  444.0
2003 335 12  1 1300   -3.4  988.4   14.6  166.0  444.0  444.0
2003 335 12  1 1400   -3.4  985.2   23.0  169.0  444.0  444.0
2003 335 12  1 1500   -3.2  987.3   22.4  165.0  444.0  444.0
2003 335 12  1 1600   -3.4  986.5   21.8  173.0  444.0  444.0
2003 335 12  1 1700   -3.2  984.6   22.6  180.0  444.0  444.0
2003 335 12  1 1800   -3.1  984.8   21.8  176.0  444.0  444.0
2003 335 12  1 1900   -3.1  984.6   19.3  173.0  444.0  444.0
2003 335 12  1 2000   -3.1  984.1   20.7  186.0  444.0  444.0
2003 335 12  1 2100   -2.9  983.6   21.8  186.0  444.0  444.0
2003 335 12  1 2200   -2.9  983.2   20.3  174.0  444.0  444.0
2003 335 12  1 2300   -2.6  983.1   21.6  184.0  444.0  444.0
2003 336 12  2 0000   -2.0  984.8   17.5  183.0  444.0  444.0
2003 336 12  2 0100   -0.9  986.8    9.0   76.0  444.0  444.0
2003 336 12  2 0200  444.0  444.0  444.0  444.0  444.0  444.0
2003 336 12  2 0300   -1.6  990.5    5.5  118.0   99.3  444.0
2003 336 12  2 0400   -1.6  991.2    5.8  125.0   90.5  444.0
2003 336 12  2 0500   -1.5  992.2    5.5  124.0   93.6  444.0
2003 336 12  2 0600   -1.4  993.1    5.1  135.0   95.8  444.0
2003 336 12  2 0700  444.0  444.0  444.0  444.0  444.0  444.0
2003 336 12  2 0800   -2.1  994.4    5.8  143.0  444.0  444.0
2003 336 12  2 0900   -2.5  995.3    6.8  149.0  444.0  444.0
2003 336 12  2 1000   -2.9  995.7    4.9  156.0   99.8  444.0
2003 336 12  2 1100   -2.9  996.3    6.0  156.0   99.8  444.0
2003 336 12  2 1200   -2.6  996.9    7.0  145.0  444.0  444.0
2003 336 12  2 1300   -2.9  997.2    8.4  169.0  444.0  444.0
2003 336 12  2 1400   -2.9  997.7    7.2  166.0   99.8  444.0
2003 336 12  2 1500   -2.9  998.2    7.0  160.0   95.4  444.0
2003 336 12  2 1600   -2.6  998.7    8.8  165.0   89.6  444.0
2003 336 12  2 1700   -2.4  999.4    5.8  156.0   87.9  444.0
2003 336 12  2 1800   -2.0 1000.2    5.8  172.0   86.6  444.0
2003 336 12  2 1900  444.0  444.0  444.0  444.0  444.0  444.0
2003 336 12  2 2000  444.0  444.0  444.0  444.0  444.0  444.0
2003 336 12  2 2100   -2.9 1001.6   12.7  174.0   98.0  444.0
2003 336 12  2 2200   -2.9 1001.9   12.7  177.0   96.2  444.0
2003 336 12  2 2300   -2.9 1001.9   12.7  179.0   93.6  444.0
2003 337 12  3 0000  444.0  444.0  444.0  444.0  444.0  444.0
2003 337 12  3 0100   -2.2 1002.5   10.1  162.0   85.7  444.0
2003 337 12  3 0200   -1.5 1003.1    6.6  134.0   79.5  444.0
2003 337 12  3 0300   -1.9 1003.0    6.8  138.0   82.6  444.0
2003 337 12  3 0400   -1.9 1002.7    7.6  135.0   81.7  444.0
2003 337 12  3 0500  444.0  444.0  444.0  444.0  444.0  444.0
2003 337 12  3 0600   -1.6 1002.6    5.5  114.0   77.3  444.0
2003 337 12  3 0700   -1.1 1002.5    2.7   86.0   69.4  444.0
2003 337 12  3 0800   -1.6 1002.2    4.1   27.0   86.1  444.0
2003 337 12  3 0900   -2.9 1001.8    5.1   27.0   96.7  444.0
2003 337 12  3 1000   -2.0 1001.4    3.5    6.0   88.3  444.0
2003 337 12  3 1100   -3.5 1000.8    1.8  242.0   93.2  444.0
2003 337 12  3 1200   -4.6 1000.3    0.6  208.0   96.7  444.0
2003 337 12  3 1300   -5.6  999.9    1.4  150.0   95.8  444.0
2003 337 12  3 1400   -7.0  999.3    1.8   39.0   91.4  444.0
2003 337 12  3 1500  444.0  444.0  444.0  444.0  444.0  444.0
2003 337 12  3 1600   -4.9  998.7    1.6   13.0   96.2  444.0
2003 337 12  3 1700  444.0  998.7    0.8   27.0   76.4  444.0
2003 337 12  3 1800  444.0  998.4    0.6   13.0   66.3  444.0
2003 337 12  3 1900  444.0  998.4    1.0   69.0   51.4  444.0
2003 337 12  3 2000  444.0  444.0  444.0  444.0  444.0  444.0
2003 337 12  3 2100   -7.4  997.8    4.3   38.0   87.9  444.0
2003 337 12  3 2200  444.0  444.0  444.0  444.0  444.0  444.0
2003 337 12  3 2300   -6.8  998.1    6.2   49.0   83.5  444.0
2003 338 12  4 0000   -7.0  998.0    6.4   38.0   93.6  444.0
2003 338 12  4 0100   -5.2  997.8    5.1   42.0   95.8  444.0
2003 338 12  4 0200   -2.9  997.8    1.9   44.0   63.2  444.0
2003 338 12  4 0300  444.0  444.0  444.0  444.0  444.0  444.0
2003 338 12  4 0400   -0.6  997.8    0.4    7.0   58.8  444.0
2003 338 12  4 0500   -0.6  997.5    1.2   63.0   44.8  444.0
2003 338 12  4 0600   -1.1  997.7    0.6  181.0   43.9  444.0
2003 338 12  4 0700   -1.9  997.5    1.0   24.0   69.0  444.0
2003 338 12  4 0800  444.0  444.0  444.0  444.0  444.0  444.0
2003 338 12  4 0900   -3.4  997.3    3.1   49.0   80.0  444.0
2003 338 12  4 1000   -4.6  997.3    3.1   30.0   87.0  444.0
2003 338 12  4 1100   -5.2  997.5    2.5   45.0   85.2  444.0
2003 338 12  4 1200   -6.4  997.4    2.1   30.0   84.8  444.0
