Year: 2007  Month: 05  ID: WFD  ARGOS: 21364  Name: Willie Field        
Lat: 77.88S  Lon: 166.99E  Elev:   14m
2007 121  5  1 0000  -12.4 1005.9    9.4  119.0   87.0  444.0
2007 121  5  1 0100  -12.4 1006.2    8.6  116.0   87.4  444.0
2007 121  5  1 0200  -13.1 1005.7    5.7   71.0   88.3  444.0
2007 121  5  1 0300  -13.5 1004.9    9.0   73.0   83.9  444.0
2007 121  5  1 0400  -13.5 1004.4    8.0   77.0   91.0  444.0
2007 121  5  1 0500  -13.8 1003.3   10.1   63.0   91.8  444.0
2007 121  5  1 0600  -16.1 1002.6    8.6   85.0   91.0  444.0
2007 121  5  1 0700  -16.5 1002.3    9.2   71.0   90.5  444.0
2007 121  5  1 0800  -17.5 1001.6    7.4   97.0   88.8  444.0
2007 121  5  1 0900  -18.9 1000.9    2.7   15.0   88.3  444.0
2007 121  5  1 1000  -20.0 1000.2    4.5   19.0   87.9  444.0
2007 121  5  1 1100  -24.2  999.8    4.3   16.0   84.4  444.0
2007 121  5  1 1200  -22.5  999.0    4.5   29.0   85.7  444.0
2007 121  5  1 1300  -19.6  998.3    5.1   36.0   88.3  444.0
2007 121  5  1 1400  -19.5  997.4    3.3   26.0   88.8  444.0
2007 121  5  1 1500  -19.9  996.5    3.1   39.0   88.3  444.0
2007 121  5  1 1600  -19.5  996.0    2.9    9.0   87.9  444.0
2007 121  5  1 1700  -19.5  995.3    2.9   61.0   87.9  444.0
2007 121  5  1 1800  -18.9  994.5    2.9    8.0   85.7  444.0
2007 121  5  1 1900  -18.5  994.1    2.9   11.0   85.2  444.0
2007 121  5  1 2000  -18.1  993.5    2.7    8.0   85.2  444.0
2007 121  5  1 2100  -17.9  993.2    1.9   99.0   86.6  444.0
2007 121  5  1 2200  -19.2  992.8    5.7   64.0   82.6  444.0
2007 121  5  1 2300  -20.9  992.7    2.5   83.0   82.2  444.0
2007 122  5  2 0000  -21.5  992.5    3.3   39.0   83.9  444.0
2007 122  5  2 0100  -21.5  992.2    2.9   42.0   82.6  444.0
2007 122  5  2 0200  -21.2  991.7    3.1   46.0   83.0  444.0
2007 122  5  2 0300  -21.2  991.3    3.1   11.0   83.5  444.0
2007 122  5  2 0400  -21.2  991.3    2.7    8.0   83.5  444.0
2007 122  5  2 0500  -20.6  991.1    3.9    5.0   83.0  444.0
2007 122  5  2 0600  -20.1  990.8    2.9    4.0   83.0  444.0
2007 122  5  2 0700  -20.5  990.9    2.1  150.0   85.7  444.0
2007 122  5  2 0800  -20.8  991.4    1.6  133.0   85.7  444.0
2007 122  5  2 0900  -21.9  991.4    1.4   68.0   84.4  444.0
2007 122  5  2 1000  -21.9  991.5    2.5    8.0   86.1  444.0
2007 122  5  2 1100  -22.5  991.7    2.7   18.0   84.8  444.0
2007 122  5  2 1200  -23.6  991.9    3.9   14.0   85.2  444.0
2007 122  5  2 1300  -21.4  992.4    2.3   16.0   86.6  444.0
2007 122  5  2 1400  -24.2  992.6    0.8   33.0   83.9  444.0
2007 122  5  2 1500  -22.5  992.8    2.3  126.0   83.9  444.0
2007 122  5  2 1600  -24.2  992.9    2.1   11.0   82.6  444.0
2007 122  5  2 1700  -21.6  993.0    2.1   38.0   87.0  444.0
2007 122  5  2 1800  -20.9  992.9    1.2   83.0   87.9  444.0
2007 122  5  2 1900  -24.2  993.4    1.6  327.0   83.9  444.0
2007 122  5  2 2000  -24.2  993.9    1.8   52.0   83.9  444.0
2007 122  5  2 2100  -26.1  993.9    1.9  350.0   80.0  444.0
2007 122  5  2 2200  -25.5  994.0    1.9  263.0   69.8  444.0
2007 122  5  2 2300  -21.5  993.9    1.8  282.0   70.7  444.0
2007 123  5  3 0000  -24.9  994.1    1.4  274.0   65.4  444.0
2007 123  5  3 0100  -22.1  993.7    0.6  244.0   57.5  444.0
2007 123  5  3 0200  -26.5  993.4    1.9  260.0   77.3  444.0
2007 123  5  3 0300  -27.9  992.8    2.7  233.0   79.1  444.0
2007 123  5  3 0400  -29.6  992.4    3.3  196.0   76.9  444.0
2007 123  5  3 0500  -30.4  991.6    1.6  198.0   76.4  444.0
2007 123  5  3 0600  -27.9  991.5    2.7  227.0   79.1  444.0
2007 123  5  3 0700  -24.9  990.2    3.1  161.0   82.2  444.0
