Year: 2016  Month: 08  ID: MPT  ARGOS:  8906  Name: Marble Point        
Lat: 77.44S  Lon: 163.76E  Elev:  108m
2016 214  8  1 0000  -35.8  993.4    6.4  321.0  444.0  444.0
2016 214  8  1 0100  -37.0  990.2    2.9  314.0  444.0  444.0
2016 214  8  1 0200  -37.2  986.3    5.4  325.0  444.0  444.0
2016 214  8  1 0300  -36.9  982.9    2.0  342.0  444.0  444.0
2016 214  8  1 0400  -34.5  980.0    0.0    0.0  444.0  444.0
2016 214  8  1 0500  -35.2  980.2    3.7  125.0  444.0  444.0
2016 214  8  1 0600  -35.0  981.4    2.0  124.0  444.0  444.0
2016 214  8  1 0700  -32.2  982.3    4.9  145.0  444.0  444.0
2016 214  8  1 0800  -28.9  982.5    0.0    0.0  444.0  444.0
2016 214  8  1 0900  -33.1  983.0    2.2  156.0  444.0  444.0
2016 214  8  1 1000  -31.8  984.8    2.2  285.0  444.0  444.0
2016 214  8  1 1100  -28.6  985.3    1.7  291.0  444.0  444.0
2016 214  8  1 1200  -31.9  985.4    2.5  316.0  444.0  444.0
2016 214  8  1 1300  -22.4  985.1    3.2  226.0  444.0  444.0
2016 214  8  1 1400  -25.6  985.6    0.0    0.0  444.0  444.0
2016 214  8  1 1500  -30.8  985.1    1.0  287.0  444.0  444.0
2016 214  8  1 1600  -30.5  983.9    3.7  292.0  444.0  444.0
2016 214  8  1 1700  -30.1  984.9    0.0    0.0  444.0  444.0
2016 214  8  1 1800  -33.2  984.1    0.0    0.0  444.0  444.0
2016 214  8  1 1900  -31.6  983.5    2.2  179.0  444.0  444.0
2016 214  8  1 2000  -31.5  982.5    0.7  284.0  444.0  444.0
2016 214  8  1 2100  -35.2  982.5    7.4  122.0  444.0  444.0
2016 214  8  1 2200  -34.6  983.1    5.9  146.0  444.0  444.0
2016 214  8  1 2300  -30.8  982.5    2.0  127.0  444.0  444.0
2016 215  8  2 0000  -28.0  983.1    2.5  169.0  444.0  444.0
2016 215  8  2 0100  -29.6  984.3    3.9  134.0  444.0  444.0
2016 215  8  2 0200  -24.8  984.3    8.1  186.0  444.0  444.0
2016 215  8  2 0300  -23.1  984.5    1.0  266.0  444.0  444.0
2016 215  8  2 0400  -19.4  984.6    1.5   98.0  444.0  444.0
2016 215  8  2 0500  -20.0  984.5    1.2  136.0  444.0  444.0
2016 215  8  2 0600  -19.5  985.2    1.7  173.0  444.0  444.0
2016 215  8  2 0700  -18.4  986.4    4.2  156.0  444.0  444.0
2016 215  8  2 0800  -20.1  986.7    4.7  181.0  444.0  444.0
2016 215  8  2 0900  -20.4  986.8    3.2  138.0  444.0  444.0
2016 215  8  2 1000  -20.8  987.6    3.4  131.0  444.0  444.0
2016 215  8  2 1100  -20.6  987.8    4.4  152.0  444.0  444.0
2016 215  8  2 1200  -23.2  987.8    2.0  138.0  444.0  444.0
2016 215  8  2 1300  -23.6  987.9    4.9  139.0  444.0  444.0
2016 215  8  2 1400  -24.4  989.0    0.2  127.0  444.0  444.0
2016 215  8  2 1500  -24.5  988.6    3.9  138.0  444.0  444.0
2016 215  8  2 1600  -26.2  989.6    4.4  135.0  444.0  444.0
2016 215  8  2 1700  -28.0  989.5    7.4  135.0  444.0  444.0
2016 215  8  2 1800  -27.8  990.8    9.3  125.0  444.0  444.0
2016 215  8  2 1900  -27.9  993.5    6.4  152.0  444.0  444.0
2016 215  8  2 2000  -27.5  994.4    4.7  166.0  444.0  444.0
2016 215  8  2 2100  -28.0  995.6    7.1  170.0  444.0  444.0
2016 215  8  2 2200  -28.4  996.6   10.0  139.0  444.0  444.0
2016 215  8  2 2300  -29.2  997.6    7.4  158.0  444.0  444.0
2016 216  8  3 0000  -29.6  998.1    8.3  153.0  444.0  444.0
2016 216  8  3 0100  -28.9  998.9   11.5  156.0  444.0  444.0
2016 216  8  3 0200  -27.8  998.9   11.3  150.0  444.0  444.0
2016 216  8  3 0300  -28.0 1000.0    8.6  142.0  444.0  444.0
2016 216  8  3 0400  -31.5 1000.1   10.5  132.0  444.0  444.0
2016 216  8  3 0500  -32.9 1000.5    7.1  143.0  444.0  444.0
2016 216  8  3 0600  -33.8 1001.5    6.1  121.0  444.0  444.0
2016 216  8  3 0700  -32.5 1001.7    8.1  142.0  444.0  444.0
2016 216  8  3 0800  -32.4 1001.9    4.7  138.0  444.0  444.0
2016 216  8  3 0900  -35.2 1001.5    3.2  127.0  444.0  444.0
2016 216  8  3 1000  -35.9 1001.6    1.7  128.0  444.0  444.0
2016 216  8  3 1100  -37.0 1001.8    1.0  134.0  444.0  444.0
2016 216  8  3 1200  -35.0 1001.8    0.0    0.0  444.0  444.0
2016 216  8  3 1300  -37.6 1001.6    2.0  136.0  444.0  444.0
2016 216  8  3 1400  -35.9 1001.4    0.0    0.0  444.0  444.0
2016 216  8  3 1500  -37.1 1001.1    0.0    0.0  444.0  444.0
2016 216  8  3 1600  -36.6 1000.6    1.0  287.0  444.0  444.0
2016 216  8  3 1700  -34.6 1000.2    0.7  269.0  444.0  444.0
2016 216  8  3 1800  -33.9  999.6    0.0    0.0  444.0  444.0
2016 216  8  3 1900  -34.0  999.6    0.0    0.0  444.0  444.0
2016 216  8  3 2000  -33.2  999.3    1.2  277.0  444.0  444.0
2016 216  8  3 2100  -31.9  998.9    1.2  349.0  444.0  444.0
2016 216  8  3 2200  -35.6  998.7    0.0    0.0  444.0  444.0
2016 216  8  3 2300  -36.1  998.1    1.2  300.0  444.0  444.0
2016 217  8  4 0000  -35.0  998.0    2.5  311.0  444.0  444.0
2016 217  8  4 0100  -35.8  997.6    2.2  277.0  444.0  444.0
2016 217  8  4 0200  -31.2  997.3    1.2  285.0  444.0  444.0
2016 217  8  4 0300  -36.1  997.2    1.2  349.0  444.0  444.0
2016 217  8  4 0400  -36.4  996.7    0.7  314.0  444.0  444.0
2016 217  8  4 0500  -33.5  996.6    0.5  150.0  444.0  444.0
2016 217  8  4 0600  -33.2  996.1    0.0    0.0  444.0  444.0
2016 217  8  4 0700  -31.1  996.0    0.0    0.0  444.0  444.0
2016 217  8  4 0800  -32.1  995.2    0.2  152.0  444.0  444.0
2016 217  8  4 0900  -33.5  994.8    0.0    0.0  444.0  444.0
2016 217  8  4 1000  -35.5  994.6    0.0    0.0  444.0  444.0
2016 217  8  4 1100  -33.9  994.3    1.0  210.0  444.0  444.0
2016 217  8  4 1200  -35.1  993.9    0.5  139.0  444.0  444.0
2016 217  8  4 1300  -33.9  993.5    0.0    0.0  444.0  444.0
2016 217  8  4 1400  -35.9  992.9    1.5  284.0  444.0  444.0
2016 217  8  4 1500  -33.4  992.5    1.0  304.0  444.0  444.0
2016 217  8  4 1600  -32.1  992.0    0.0    0.0  444.0  444.0
2016 217  8  4 1700  -35.5  991.9    0.0    0.0  444.0  444.0
2016 217  8  4 1800  -35.6  991.5    2.0  134.0  444.0  444.0
2016 217  8  4 1900  -37.4  991.4    3.2  142.0  444.0  444.0
2016 217  8  4 2000  -36.8  991.5    2.7  142.0  444.0  444.0
2016 217  8  4 2100  -30.2  991.1    2.5  127.0  444.0  444.0
2016 217  8  4 2200  -32.8  990.7    0.7  291.0  444.0  444.0
2016 217  8  4 2300  -37.5  990.7    2.0  312.0  444.0  444.0
2016 218  8  5 0000  -30.8  991.0    0.0    0.0  444.0  444.0
2016 218  8  5 0100  -29.2  991.2    1.0  278.0  444.0  444.0
2016 218  8  5 0200  -28.1  990.9    0.5  122.0  444.0  444.0
2016 218  8  5 0300  -27.9  990.6    1.0  139.0  444.0  444.0
2016 218  8  5 0400  -27.4  990.4    0.0    0.0  444.0  444.0
2016 218  8  5 0500  -26.1  990.4    1.5  165.0  444.0  444.0
2016 218  8  5 0600  -27.4  990.6    1.5  156.0  444.0  444.0
2016 218  8  5 0700  -26.1  990.7    1.7  156.0  444.0  444.0
2016 218  8  5 0800  -26.6  990.2    2.5  148.0  444.0  444.0
2016 218  8  5 0900  -27.4  989.8    0.0    0.0  444.0  444.0
2016 218  8  5 1000  -30.8  989.6    0.0    0.0  444.0  444.0
2016 218  8  5 1100  -29.2  989.7    1.7  128.0  444.0  444.0
2016 218  8  5 1200  -32.8  989.4    2.7  134.0  444.0  444.0
2016 218  8  5 1300  -31.6  989.3    3.7  143.0  444.0  444.0
2016 218  8  5 1400  -32.0  989.1    3.4  128.0  444.0  444.0
2016 218  8  5 1500  -31.9  989.1    4.2  136.0  444.0  444.0
2016 218  8  5 1600  -34.2  989.4    7.6  131.0  444.0  444.0
2016 218  8  5 1700  -35.1  989.2    7.6  122.0  444.0  444.0
2016 218  8  5 1800  -32.9  989.7    6.4  120.0  444.0  444.0
2016 218  8  5 1900  -34.5  989.9    5.1  128.0  444.0  444.0
2016 218  8  5 2000  -34.0  990.8    1.7  149.0  444.0  444.0
2016 218  8  5 2100  -34.2  991.2    0.0    0.0  444.0  444.0
2016 218  8  5 2200  -32.1  991.4    2.2  204.0  444.0  444.0
2016 218  8  5 2300  -33.8  992.0    0.0    0.0  444.0  444.0
2016 219  8  6 0000  -36.6  992.1    0.0    0.0  444.0  444.0
2016 219  8  6 0100  -35.1  992.8    1.2  232.0  444.0  444.0
2016 219  8  6 0200  -32.5  992.6    0.2  269.0  444.0  444.0
2016 219  8  6 0300  -32.6  993.0    0.0    0.0  444.0  444.0
2016 219  8  6 0400  -34.0  993.6    1.2  179.0  444.0  444.0
2016 219  8  6 0500  -29.1  994.3    4.7  153.0  444.0  444.0
2016 219  8  6 0600  -28.4  994.8    5.9  153.0  444.0  444.0
2016 219  8  6 0700  -28.6  995.1    3.7  159.0  444.0  444.0
2016 219  8  6 0800  -30.4  995.6    3.2  128.0  444.0  444.0
2016 219  8  6 0900  -29.8  996.3    2.2  107.0  444.0  444.0
2016 219  8  6 1000  -30.2  996.9    1.7  105.0  444.0  444.0
